Year	Page	PageView
2010	Team:Freiburg Software/css head	563
2010	Team:Fudan-Shanghai/Parts	563
2010	Team:Stockholm/28 July 2010	563
2010	Team:Newcastle/28 June 2010	562
2010	Team:Newcastle/Scanning EM	562
2010	Team:Yale/Our Project/Notebook/Week 9	562
2010	IGEM workshop proposal page	562
2010	Team:Chiba/Plasmid2	562
2010	Team:Harvard/c3	562
2010	Team:HokkaidoU Japan/Notebook/September9	562
2010	Team:INSA-Lyon/Protocols/Extra recette3	562
2010	Team:Nevada/Parts	561
2010	Team:Newcastle/Meetings/3 February 2010	561
2010	Team:TU Delft/footer	561
2010	Team:Tokyo Metropolitan/Notebook/Pattern/2010/10/14	561
2010	Team:Tokyo Metropolitan/Notebook/Pattern/2010/10/15	561
2010	Team:Newcastle/Meetings/21 April 2010	560
2010	Team:Calgary/2 September 2010	559
2010	Team:Caltech/Week 15	559
2010	Team:Alberta/Notebook/protocols/digest	558
2010	Team:SJTU-Oncology-Shanghai/Safety	558
2010	Team:Stockholm/29 July 2010	558
2010	Team:Yale/LabNotebook	558
2010	Week of 6/28	557
2010	Team:Freiburg Bioware/NoteBook/Labjournal/October3	557
2010	Team:HokkaidoU Japan/Notebook/September6	557
2010	Team:Newcastle/Growing an overnight cultures	557
2010	Team:TU Delft/17 June 2010 content	557
2010	Team:TU Delft/8 July 2010 content	557
2010	Team:TU Delft/background	556
2010	Team:Berkeley/Clotho/Plugin Platform	556
2010	SDU-Denmark/1 July 2010	555
2010	Team:Alberta/Notebook/protocols/pcr purification	555
2010	Team:Calgary/Community/Podcasts/Transcripts	555
2010	Team:Cambridge/LabBook/Week11	555
2010	Team:UNIPV-Pavia/Calendar/May	555
2010	Team:LMU-Munich/Templates/Pathway Navigation	555
2010	Team:Tianjin/notebook2	555
2010	Team:UC Davis/protocols/ligation.html	555
2010	Linear DNA Clock	554
2010	Team:Calgary/11 May 2010	554
2010	Team:VictoriaBC/Modeling	554
2010	Team:Newcastle/Meetings/3 March 2010	553
2010	Team:Osaka/week2	553
2010	Team:BCCS-Bristol/Modelling/BSIM/Geometric Modelling	553
2010	Team:Debrecen-Hungary/calendar	553
2010	Team:Harvard/f11	553
2010	Team:Caltech/Week 14	552
2010	Team:Debrecen-Hungary/notebook	552
2010	Team:VT-ENSIMAG/Table2	552
2010	Team:Panama/9 June 2010	552
2010	Team:The Citadel-Charleston/ProjectPopControl	551
2010	=Nucleation=	551
2010	Team:ArtScienceBangalore/Team	551
2010	Team:EPF Lausanne/test page	551
2010	Team:UNIPV-Pavia/Topics/Graphics	551
2010	Team:USTC Software/projectResources	551
2010	Team:Newcastle/7 September 2010	550
2010	Brainstorming April-June 2010	550
2010	Team:ETHZ Basel/Modeling/Chemotaxis/Rao2004	550
2010	Team:HokkaidoU Japan/Notebook/September7	550
2010	Team:Chiba/System 1/Design	549
2010	Team:ESBS-Strasbourg/Notebook/safety	549
2010	Team:Harvard/J45004 F	549
2010	Team:Harvard/f12	549
2010	Week4 7/4/10-7/10/10	549
2010	Team:Stockholm/1 July 2010	549
2010	Team:Stockholm/6 October 2010	549
2010	Team:Michigan/Pili June July	548
2010	Team:UCL London/Ligation	548
2010	Team:HokkaidoU Japan/Notebook/September21	548
2010	Team:UNIPV-Pavia/Topics/Brainstorming	548
2010	Team:Tokyo Metropolitan/Notebook/Pattern/2010/10/17	547
2010	Team:Harvard/allergy/LTP.txt	547
2010	Team:Brown/Project/Ecargo/Rationale Evolution	546
2010	Team:METU Turkey/Results Discussion/Protein expression	546
2010	Team:Newcastle/Agendas/7 March 2010	546
2010	Team:UC Davis/protocols/transformation.html	546
2010	Team:Stockholm/6 August 2010	545
2010	Team:Example2/Parts	545
2010	Team:Harvard/f7	545
2010	Team:Baltimore US/AugGroupNotebook	544
2010	Team:Calgary/1 July 2010	544
2010	Team:EPF Lausanne/Notebook/week8	544
2010	Team:Heidelberg/Notebook/BSDesign/July	544
2010	Team:Hong Kong-CUHK/Sponsors Eastwin	544
2010	Team:UTDallas/Project Introduction	544
2010	Team:Washington/Project/Safety/Anthrax	544
2010	Team:Newcastle/1 September 2010	543
2010	Team:Osaka/week4	543
2010	Team:Stockholm/Results	543
2010	Team:UC Davis/protocols/topagar.html	543
2010	Team:Newcastle/Meetings/10 February 2010	542
2010	Team:ULB-Brussels/ESIssues3	542
2010	Team:Alberta/Notebook/protocols/sequencing	542
2010	Team:HKUST/Project/Module 1	542
2010	Week13 9/5/10-9/11/10	542
2010	Team:Washington/Protocols/Kunkel	541
2010	Team:IITBombay/Notebook	541
2010	Team:IITBombay/Safety	541
2010	Team:Alberta/Notebook/protocols/glycerol	540
2010	Team:ESBS-Strasbourg/Parts	540
2010	Team:HokkaidoU Japan/Notebook/October	539
2010	Team:METU Turkey/Planing	539
2010	Team:Bielefeld-Germany/Team/Portrait	538
2010	Team:Calgary/22 June 2010	538
2010	Team:Harvard/VP4	538
2010	Team:UT-Tokyo/Allergy construct	538
2010	Team:Valencia/Javier	538
2010	Team:WITS-South Africa/Langelihle Ntloko	538
2010	Team:UNIPV-Pavia/Material Methods/Measurements/Tecan/test16settembre	537
2010	Team:USTC Software/notebook 5	537
2010	UTDallas/30 July 2010	537
2010	Team:Tec-Monterrey/Freetime	537
2010	Team:Harvard/f1	537
2010	Team:IIT Delhi 1/Project	537
2010	Team:Calgary/14 September 2010	536
2010	Team:Cambridge/Templates/rightpic	536
2010	Team:HKUST/test	536
2010	Team:Newcastle/14 July 2010	536
2010	Team:Northwestern/Protocol/Glycerol Stocks	535
2010	Plasmid Mini Prep	535
2010	Team:Debrecen-Hungary/Project	535
2010	Team:EPF Lausanne/Notebook/week6	535
2010	Project/Machine-1/	534
2010	Team:Edinburgh/Team/Will	534
2010	Team:Panama/8 September 2010	534
2010	Team:LMU-Munich/Notebook/Protocols/12 Gel extraction or PCR Clean up	533
2010	Team:Newcastle/Colony PCR	533
2010	Team:Purdue/E. coli transformation	533
2010	Team:UT-Tokyo/Safety	533
2010	Team:Warsaw/LabBook	533
2010	INSA-Lyon/14 September 2010	533
2010	Team:Baltimore US/SeptGroupNotebook	533
2010	Team:Calgary/2 June 2010	533
2010	Team:Cambridge/LabBook/Week9	533
2010	Team:IITBombay/Parts	533
2010	Team:Alberta/Notebook/protocols/gel extraction	532
2010	Team:Groningen/ActionPoints	532
2010	Team:Heidelberg/Project/Attributions	532
2010	Team:Queens-Canada/m front	532
2010	Team:SDU-Denmark/ideas	532
2010	Team:Stockholm/9 August 2010	531
2010	Team:Tsinghua/writenav	531
2010	Team:UNAM-Genomics Mexico/fr	531
2010	Team:UPO-Sevilla/Notebook/08 13	531
2010	Team:Wisconsin-Madison/calender	531
2010	Team:UPO-Sevilla/Notebook/08 09	530
2010	Team:UPO-Sevilla/Notebook/09 01	530
2010	Team:HokkaidoU Japan/Preliminary Project Description	530
2010	Team:Osaka/week9	530
2010	Team:UPO-Sevilla/Notebook/07 13	529
2010	UCL-Fermentation	529
2010	Team:Chiba/System 2/Overall	529
2010	Team:Debrecen-Hungary/protocols/Transformation of competent cells	529
2010	Team:Harvard/human practices/perception	529
2010	Team:BCCS-Bristol/Wetlab/Part Design/Components	528
2010	Team:Calgary/17 May 2010	528
2010	Team:UPO-Sevilla/Notebook/09 22	528
2010	Team:Valencia/protocols	528
2010	Team:Minnesota/Modeling	527
2010	Team:UC Davis/protocols/pcrscreen.html	527
2010	Team:BIOTEC Dresden/Protocols:Ligation	527
2010	Team:Caltech/SeqPrimers	527
2010	Team:Caltech/Week 11	527
2010	Cell Tracking	526
2010	Purdue Oxygen Sequestration Brainstorming & Thoughts	526
2010	Team:Calgary/28 May 2010	526
2010	Team:Calgary/Project/Acknowledgements	526
2010	Team:HokkaidoU Japan/Notebook/September17	526
2010	Team:Valencia/Notebook/August	526
2010	Week of 8/2	526
2010	Team:Newcastle/15 July 2010	526
2010	Team:Newcastle/Agendas/1 April 2010	526
2010	Team:Newcastle/Meetings/19 February 2010	526
2010	Team:Panama/Header	526
2010	Team:TU Delft/gallery/movies	526
2010	Team:Newcastle/minutes/Standing Agenda	525
2010	Team:Stockholm/2 July 2010	525
2010	Team:Tokyo Metropolitan/Notebook/Pattern/2010/09/06	525
2010	INSA-Lyon/2 September 2010	525
2010	Team:Baltimore US/JulyGroupNotebook	525
2010	Team:INSA-Lyon/Project/Modeling/Previsions	525
2010	Team:Yale/MeetingNotes	525
2010	Team:VictoriaBC/Safety	524
2010	Team:LMU-Munich/Notebook/Protocols/21 PCR with Taq Mastermix	524
2010	Team:Newcastle/Meetings/5 March 2010	524
2010	Team:SJTU-BioX-Shanghai/projects	524
2010	Team:Calgary/16 July 2010	524
2010	Team:Cambridge/Notebook/3	524
2010	Team:ETHZ Basel/Biology/Journal	524
2010	Team:KAIST-Korea/Software	524
2010	INSA-Lyon/1 October 2010	523
2010	Team:Calgary/26 May 2010	523
2010	Team:Osaka/Notebook week1	523
2010	Team:Slovenia/METHODS and PARTS	523
2010	Week5 7/11/10-7/17/10	522
2010	HKU-Hong Kong/30 July 2010	522
2010	Modeling usu.html	521
2010	Team:EPF Lausanne/Labbook calendar	521
2010	Team:LMU-Munich/Notebook/Protocols/22 Ligation	521
2010	Team:Stanford/Protocols/HeatTransformProtocol	521
2010	Team:Tec-Monterrey/News	521
2010	Team:UIUC-Illinois/BioethicsQ6	521
2010	Team:Paris Liliane Bettencourt/Notebook/2010/07/15/	520
2010	Team:Stanford/Notebook/Lab Work/Week 9	520
2010	Team:UPO-Sevilla/Notebook/08 03	520
2010	Team:UPO-Sevilla/Notebook/08 06	520
2010	Team:UPO-Sevilla/Notebook/08 12	520
2010	Team:Yale/Project	520
2010	Team:VT-ENSIMAG/Table8	519
2010	Team:Penn State/Modeling	519
2010	Team:Tokyo Metropolitan/Notebook/Pattern/2010/10/12	519
2010	Team:Newcastle/Meetings/25 January 2010	518
2010	Team:TU Delft/Project/alkane-degradation/results/LadA	518
2010	Team:Edinburgh/Team/Maria	518
2010	Team:Heidelberg/Notebook/miMeasure/September	518
2010	Team:VictoriaBC/Notebook	518
2010	Timed Induction of Gal1 Promoter in pRS415	517
2010	Team:TU Munich/Press	517
2010	Team:Edinburgh/Human/Future	517
2010	Team:Freiburg Bioware/Project/The Adeno-associated Virus	517
2010	Team:Harvard/allergy/AmirnaGFP.txt	517
2010	Team:Alberta/Notebook/protocols/colony pcr	516
2010	Team:Alberta/Notebook/protocols/overnight	516
2010	Team:Waterloo/Project	516
2010	Team:METU Turkey/Conclusion	516
2010	Team:MIT k415031	516
2010	Team:Stockholm/10 July 2010	516
2010	Team:Queens-Canada/strains	515
2010	Team:Calgary/18 May 2010	515
2010	Team:Heidelberg/Project/miRNA Kit engineer	515
2010	Team:Harvard/human practices/world	514
2010	Team:INSA-Lyon/Project/Stage2/Strategy/storagelipids	514
2010	Team:UQ Australia/Project	514
2010	Week6 7/18/10-7/24/10	514
2010	Team:USTC Software/notebook 8	513
2010	Team:Newcastle/Parts	513
2010	Team:Tokyo Metropolitan/Notebook/Pattern/2010/08/31	513
2010	Team:Tokyo Metropolitan/Notebook/Pattern/2010/10/18	513
2010	Reagents	513
2010	Team:Imperial College London/Modelling/Objectives	513
2010	INSA-Lyon/9 September 2010	512
2010	Team:Calgary/3 September 2010	512
2010	Team:Harvard/BBa K382023	512
2010	Team:UQ Australia/Parts	512
2010	Team:Warsaw/Calendar-Stage1/30 August 2010	512
2010	Team:VT-ENSIMAG Biosecurity/Team	511
2010	Team:Warsaw/Calendar-Stage1/5 July 2010	511
2010	INSA-Lyon/1 September 2010	511
2010	INSA-Lyon/30 September 2010	511
2010	INSA-Lyon/7 September 2010	511
2010	Team:Newcastle/Agendas/13 April 2010/informal	511
2010	Team:LMU-Munich/Notebook/Protocols/1 Competent cells	510
2010	Team:Tokyo Metropolitan/Notebook/Pattern/2010/10/11	510
2010	Team:KAIST-Korea/Notebook/Memo/Info	510
2010	Copper Dose Response of the CUP1 Promoter Using N4	509
2010	INSA-Lyon/19 September 2010	509
2010	Preparing Electrocompetent E. Coli Cells	509
2010	Restriction Enzyme Digests	509
2010	Team:Calgary/19 October 2010	509
2010	Team:USTC/Home	509
2010	Team:UT-Tokyo/Test	509
2010	Team:WITS-South Africa/Shaun Burd	509
2010	Team:sheffield/week2	509
2010	Team:LMU-Munich/Jump-or-die/Schedule/SequenzPCR3	509
2010	Team:SDU-Denmark/raw	509
2010	Team:Newcastle/Agendas/25 January 2010	508
2010	Team:Tec-Monterrey/Notebook	508
2010	HKU-Hong Kong/20 July 2010	508
2010	INSA-Lyon/24 July 2010	508
2010	Team:Calgary/14 October 2010	508
2010	Team:Calgary/31 May 2010	508
2010	Team:INSA-Lyon/Protocols/Transformation	508
2010	INSA-Lyon/31 July 2010	507
2010	Team:Calgary/15 October 2010	507
2010	Team:TU Delft/18 June 2010 content	507
2010	Team:Weimar-Heidelberg Arts/Project/Sporal Up-Ready	507
2010	Team:Weimar-Heidelberg Arts/Project/Vestibulizer	507
2010	Week3 6/27/10-7/3/10	506
2010	Team:Calgary/10 July 2010	506
2010	Team:GeorgiaTech/WeekThree	506
2010	Team:Groningen/Protocols for Streptomyces	506
2010	Team:INSA-Lyon/Project/Modeling/Theory	506
2010	Team:Imperial College London/Templates/ModellingDetectionHeader	506
2010	Team:Newcastle/8 September 2010	506
2010	Team:Stockholm/Lab work	506
2010	Team:LMU-Munich/Notebook/Protocols/25 PCR with Taq	505
2010	Team:MIT psb6c5	505
2010	Team:Panama/2 August 2010	505
2010	Team:TzuChiU Formosa/Data	505
2010	Team:UNIPV-Pavia/Gallery/Meetings	505
2010	Team:Warsaw/tabTest	505
2010	Week of 10/4	505
2010	Team:Alberta/Notebook/protocols/pcr	505
2010	Team:Cambridge/Protocols/Transformation	505
2010	Team:Calgary/7 October 2010	504
2010	Team:HKUST/Project/Reference	504
2010	Team:Kyoto/Discussion	504
2010	Team:Washington/Project/Tools/Sauro/TinkerCell	504
2010	Week of 6/7	504
2010	Team:Groningen/20 September 2010	503
2010	Team:INSA-Lyon/Project/Stage1/Evolution/Result	503
2010	Team:KIT-Kyoto/sample-1	503
2010	Team:Osaka/Notebook week3	503
2010	Team:LMU-Munich/Team/Benny	502
2010	Team:Newcastle/Meetings/15 September 2010	502
2010	Team:Osaka/week6	502
2010	Team:Queens-Canada/full/animat0r.js	502
2010	Team:UNIPV-Pavia/Material Methods/Measurements/Tecan/test30settembre	502
2010	Team:UT-Tokyo/Protocol	502
2010	Team:VT-ENSIMAG/Table7	502
2010	INSA-Lyon/17 September 2010	502
2010	Team:Calgary/1 October 2010	502
2010	Team:Newcastle/Agendas/10 March 2010	501
2010	Team:TU Delft/2 July 2010 content	501
2010	Team:Tec-Monterrey/Safety	501
2010	Team:Tianjin/team41	501
2010	Team:UCL London/testt	501
2010	Week14 9/12/10-9/18/10	501
2010	Team:UT-Tokyo/Miniprep	500
2010	Team:Bielefeld-Germany/Fun/Recipes	500
2010	Team:Caltech/PlatingAntibiotics	500
2010	Team:Cambridge/thecss	500
2010	Team:Peking/Test4	500
2010	Team:Macquarie Australia/Modeling	499
2010	Team:Peking/Notebook/Protocols/PCIEG	499
2010	Team:Stanford/Notebook/Lab Work/Week 10	499
2010	Team:Yale/LabNotebook/Cu	499
2010	HKU-Hong Kong/16 July 2010	499
2010	Team:Freiburg Bioware/menu modeling	499
2010	Team:INSA-Lyon/Project/Results	499
2010	Team:Calgary/16 October 2010	498
2010	Team:INSA-Lyon/Project/Stage3	498
2010	Team:Imperial College London/Project	498
2010	Team:LMU-Munich/Notebook/Protocols/15 PCR with Phusion	498
2010	Team:METU Turkey/Results Discussion/Ethanol precipitation	498
2010	Team:Newcastle/Agendas/7 April 2010/formal	498
2010	Team:Queens-Canada/contributors	498
2010	Team:TU Delft/Collaboration/sponsors/news	498
2010	Team:LMU-Munich/Notebook/Protocols/17 Special thermal cycler programs/Touch down	497
2010	HKU-Hong Kong/13 July 2010	497
2010	INSA-Lyon/14 October 2010	497
2010	Team:Calgary/24 October 2010	496
2010	Team:Cambridge/Templates/LumNavNew	496
2010	Team:Edinburgh/Team/Hannah	496
2010	Team:Freiburg Bioware/css images	496
2010	Team:Newcastle/Agendas/7 April 2010/informal	496
2010	Team:UCL London/Week 7	496
2010	Team:UPO-Sevilla/Notebook/09 20	496
2010	UTDallas/16 August 2010	496
2010	Team:UNIPV-Pavia/Calendar/April	495
2010	Team:XMU-China/Parts	495
2010	Week15 9/19/10-9/25/10	495
2010	Team:CBNU-KOREA	495
2010	Team:Calgary/2 July 2010	495
2010	Team:Calgary/31 August 2010	495
2010	Team:Calgary/8 September 2010	495
2010	Team:Cambridge/Protocol Menu	495
2010	Team:METU Turkey/Results Discussion/ITC	495
2010	Team:Newcastle/14th April 2010	495
2010	Team:TU Delft/22 June 2010 content	495
2010	Team:Tokyo Metropolitan/Notebook/Pattern/2010/10/02	495
2010	Team:METU Turkey Software/SoftwareTeamNotebook	494
2010	Team:Peking/Humanpractice/HGTInvestigation/Q	494
2010	Team:UQ Australia/Modeling	494
2010	21 June 2010	494
2010	Team:BIOTEC Dresden/ProtocolsAHL assay	494
2010	Team:Calgary/30 May 2010	494
2010	Team:Calgary/4 June 2010	494
2010	Team:Groningen/Flowchart	494
2010	Team:Calgary/29 May 2010	493
2010	Team:Cambridge/prototypeNote	493
2010	Team:Panama/27 October 2010	493
2010	Team:UNIPV-Pavia/Material Methods/Measurements/Tecan/test17agosto	493
2010	Team:XMU-China/Team	493
2010	INSA-Lyon/29 June 2010	492
2010	INSA-Lyon/3 August 2010	492
2010	Team:HokkaidoU Japan/Notebook/September4	492
2010	Team:Slovenia/PROJECT/proof/studies	492
2010	Team:METU Turkey/Results Discussion/Restriction Digestion	491
2010	Team:Newcastle/Slide Preparation	491
2010	Team:Calgary/18 July 2010	491
2010	Team:Cambridge/Templates/footer	491
2010	Team:Heidelberg/Top	491
2010	Protocol/2	490
2010	Team:BCCS-Bristol/Wetlab/Lab photos/First GFP Experiment	490
2010	Team:Cambridge/Sponsors	490
2010	Team:Groningen/Calender	490
2010	Team:Harvard/NOSterm BB F	490
2010	Team:LMU-Munich/Notebook/Protocols/10 PCR with Pfu	490
2010	Team:Newcastle/25 June 2010	490
2010	Team:LMU-Munich/TEV-System/Schedule	489
2010	Team:METU Turkey/Results Discussion/EMSA	489
2010	Team:Osaka/week1	489
2010	Team:SDU-Denmark/labnotes14	489
2010	Team:TU Delft/project/genetic regulation	489
2010	Team:VT-ENSIMAG/Table5	489
2010	Protocol/16	489
2010	Team:KAIST-Korea/Notebook/Memo	489
2010	INSA-Lyon/23 September 2010	488
2010	Team:Cambridge/Templates/RightImage	488
2010	Team:UPO-Sevilla/test	488
2010	Team:UT-Tokyo/Transformation	487
2010	Team:VT-ENSIMAG Biosecurity/Project	487
2010	Team:MIT psb1k16	487
2010	Team:Panama/23 July 2010	487
2010	Team:Groningen/6 September 2010	487
2010	Team:HokkaidoU Japan/Projects/PCR jp	487
2010	INSA-Lyon/21 September 2010	486
2010	Team:Calgary/10 October 2010	486
2010	Team:Cambridge/Notebook/8	486
2010	Team:Davidson-MissouriW/Team/Pictures	486
2010	Team:Example/Notebook	486
2010	Team:Example2/Safety	486
2010	Team:LMU-Munich/Notebook/Protocols/3 Transformation	486
2010	Team:LMU-Munich/TEV-System/Genomic Map/Sequences	486
2010	Team:UCL London/Project	486
2010	Team:UC Davis/notebook/onpathway.html	485
2010	Team:Debrecen-Hungary/debrecen	485
2010	Team:GeorgiaTech/Protocols	485
2010	Team:Alberta/table.css	484
2010	Team:BIOTEC Dresden/Protocols:Polymerase Chain Reaction (high fidelity)	484
2010	Team:Calgary/Parts	484
2010	Week12 8/29/10-9/4/10	484
2010	Team:Newcastle/Agendas/27 January 2010	484
2010	Team:Stockholm/21 August 2010	484
2010	Team:Minnesota/Designer	483
2010	Team:Aberdeen Scotland/Title	483
2010	Team:Alberta/Parts	483
2010	Team:Alberta/Plates	483
2010	Team:BIOTEC Dresden/Protocols:Chemical transformation	483
2010	Sherry test link	482
2010	Team:UNIPV-Pavia/Gallery/Casting	482
2010	Team:UNIPV-Pavia/Material Methods/Measurements	482
2010	Team:Washington/Tools	482
2010	Team:Utah State/usu footer	481
2010	Team:Warsaw/Calendar-Stage1/1 July 2010	481
2010	Team:NYMU-Taipei/Links	481
2010	Team:Newcastle/Meetings/12 February 2010	481
2010	Team:Osaka/Notebook week2	481
2010	Team:ESBS-Strasbourg/Safety	481
2010	Team:Example2/Project	480
2010	Team:WITS-South Africa/Byron Jacobs	480
2010	Team:Washington/Project/Baker/Methods	480
2010	Team:LMU-Munich/Templates/Apo Navigation	480
2010	Team:Peking/Background2	480
2010	Team:Nevada/ICE1 interpolated inputs	479
2010	Team:Newcastle/Research Feedback	479
2010	Team:Newcastle/the problem	479
2010	Team:Stockholm/11 July 2010	479
2010	Team:UCL London/Modeling	479
2010	Team:Calgary/23 October 2010	479
2010	Team:Heidelberg/Notebook/ViroBytes/September	479
2010	Team:VT-ENSIMAG/Table3	479
2010	Team:Yale/Team	479
2010	Team:LMU-Munich/Team/Jara	478
2010	Team:Northwestern/Protocol/3A Assembly	478
2010	Team:Tsinghua/background	478
2010	Team:Calgary/24 May 2010	478
2010	Team:Groningen/14 June 2010	478
2010	August 8 – August 14	477
2010	Team:UTDallas/Project References	477
2010	Team:WashU/test	477
2010	Team:Panama/16 October 2010	477
2010	Team:Tokyo Metropolitan/Notebook/Pattern/2010/09/11	477
2010	Team:UCL London/test/v21	477
2010	Team:Michigan/Strains	476
2010	Team:Peking/Human Practice	476
2010	Team:TU Delft/23 June 2010 content	476
2010	Team:TU Munich/Notebook	476
2010	Team:BIOTEC Dresden/Protocols:Restriction Enzyme Digestion (Single digest)	476
2010	Team:DTU-Denmark/Wet lab	476
2010	Team:ESBS-Strasbourg/Modeling	476
2010	Team:USTC Software/teamCollaboration	476
2010	Week9 8/8/10-8/14/10	476
2010	Team:LMU-Munich/Cut'N'survive/Schedule/PCR key	475
2010	Team:Brown/Protocols/Restriction Digest	475
2010	Team:KAIST-Korea/Notebook/Diary/November	475
2010	Team:Calgary/15 May 2010	474
2010	Team:Harvard/F7	474
2010	Team:METU Turkey/Results Discussion/Cell Imaging	474
2010	Team:MIT k415000	474
2010	Team:Stockholm/18 October 2010	474
2010	Team:UC Davis/protocols/gelextraction.html	474
2010	Team:MIT k415152	473
2010	Team:UNIPV-Pavia/Material Methods/Measurements/Tecan/test2settembre	473
2010	Team:UT-Tokyo/Bio construct	473
2010	Week16 9/26/10-10/2/10	473
2010	Team:KAIST-Korea/Notebook/Memo/Idea	473
2010	Newcastle research papers	472
2010	Team:Calgary/24 July 2010	472
2010	Team:Harvard/VP16	472
